recordID,scientificName,reportedTaxon,species,kingdom,phylum,class,order,family,taxonRank,isHybrid,country,countryCode_alpha2,countryCode_alpha3,habitat,occurrenceStatus,establishmentMeans,isInvasive
3566,"Andinoacara pulcher (Gill, 1858)","Aequidens pulcher (Gill, 1858)",Andinoacara pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL
11832,"Astatotilapia burtoni (Günther, 1894)","Astatotilapia burtoni (Günther, 1894)",Astatotilapia burtoni,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL
12052,"Astronotus ocellatus (Agassiz, 1831)","Astronotus ocellatus (Agassiz, 1831)",Astronotus ocellatus,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL
24228,"Cichlasoma trimaculatum (Günther, 1867)","Cichlasoma trimaculatum (Günther, 1867)",Cichlasoma trimaculatum,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL
95613,"Coptodon zillii (Gervais, 1848)","Tilapia zilii (Gervais, 1848)",Coptodon zillii,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH,PRESENT,ALIEN,NULL
43681,"Geophagus brasiliensis (Quoy & Gaimard, 1824)","Geophagus brasiliensis (Quoy & Gaimard, 1824)",Geophagus brasiliensis,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH,PRESENT,ALIEN,NULL
46663,"Hemichromis bimaculatus Gill, 1862","Hemichromis bimaculatus Gill, 1862",Hemichromis bimaculatus,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH,PRESENT,ALIEN,NULL
67040,"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",Oreochromis mossambicus,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH,PRESENT,ALIEN,NULL
69310,"Parachromis managuensis (Günther, 1867)","Parachromis managuensis (Günther, 1867)",Parachromis managuensis,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH,PRESENT,ALIEN,NULL
95583,"Pelmatolapia mariae (Boulenger, 1899)","Tilapia mariae Boulenger, 1899",Pelmatolapia mariae,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH,PRESENT,ALIEN,NULL
24225,"Rocio octofasciata (Regan, 1903)","Cichlasoma octofasciatum (Regan, 1903)",Rocio octofasciata,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL
1986,"Acanthogobius flavimanus (Temminck & Schlegel, 1845)","Acanthogobius flavimanus (Temminck & Schlegel, 1845)",Acanthogobius flavimanus,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH|MARINE,PRESENT,ALIEN,INVASIVE
2194,"Acentrogobius pflaumii (Bleeker, 1853)","Acentrogobius pflaumii (Bleeker, 1853)",Acentrogobius pflaumii,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,SPECIES,FALSE,Australia,AU,AUS,BRACKISH|MARINE,PRESENT,ALIEN,INVASIVE
96865,"Tridentiger trigonocephalus (Gill, 1859)","Tridentiger trigonocephalus (Gill, 1859)",Tridentiger trigonocephalus,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH|MARINE,PRESENT,ALIEN,NULL
96759,"Trichopodus trichopterus (Pallas, 1770)","Trichopodus trichopterus (Pallas, 1770)",Trichopodus trichopterus,Animalia,Chordata,Actinopterygii,Perciformes,Osphronemidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL
71363,"Perca fluviatilis Linnaeus, 1758","Perca fluviatilis Linnaeus, 1758",Perca fluviatilis,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH,PRESENT,ALIEN,INVASIVE
7631,"Amniataba percoides (Günther, 1864)","Amniataba percoides (Günther, 1864)",Amniataba percoides,Animalia,Chordata,Actinopterygii,Perciformes,Terapontidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,INVASIVE
42177,"Forsterygion lapillum Hardy, 1989","Forsterygion lapillum Hardy, 1989",Forsterygion lapillum,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL
42178,"Forsterygion varium (Forster, 1801)","Forsterygion varium (Forster, 1801)",Forsterygion varium,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,INVASIVE
66155,"Oncorhynchus mykiss (Walbaum, 1792)","Oncorhynchus mykiss (Walbaum, 1792)",Oncorhynchus mykiss,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH|MARINE,PRESENT,ALIEN,NULL
66261,"Oncorhynchus tshawytscha (Walbaum, 1792)","Oncorhynchus tshawytscha (Walbaum, 1792)",Oncorhynchus tshawytscha,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH|MARINE,PRESENT,ALIEN,NULL
84153,"Salmo salar Linnaeus, 1758","Salmo salar Linnaeus, 1758",Salmo salar,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH|MARINE,PRESENT,ALIEN,NULL
84179,"Salmo trutta Linnaeus, 1758","Salmo trutta Linnaeus, 1758",Salmo trutta,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH|MARINE,PRESENT,ALIEN,NULL
84311,"Salvelinus fontinalis (Mitchill, 1814)","Salvelinus fontinalis (Mitchill, 1814)",Salvelinus fontinalis,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH|MARINE,PRESENT,ALIEN,NULL
75790,"Plotosus lineatus (Thunberg, 1787)","Plotosus lineatus (Thunberg, 1787)",Plotosus lineatus,Animalia,Chordata,Actinopterygii,Siluriformes,Plotosidae,SPECIES,FALSE,Australia,AU,AUS,BRACKISH|MARINE,PRESENT,CRYPTOGENIC|UNCERTAIN,NULL
81386,"Rhinella marina (Linnaeus, 1758)","Rhinella marina (Linnaeus, 1758)",Rhinella marina,Animalia,Chordata,Amphibia,Anura,Bufonidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,INVASIVE
56095,"Litoria dentata (Keferstein, 1868)","Litoria dentata (Keferstein, 1868)",Litoria dentata,Animalia,Chordata,Amphibia,Anura,Hylidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL
33743,"Didemnum perlucidum Monniot F., 1983","Didemnum perlucidum Monniot F., 1983",Didemnum perlucidum,Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,CRYPTOGENIC|UNCERTAIN,NULL
11430,"Ascidiella aspersa (Müller, 1776)","Ascidiella aspersa (Müller, 1776)",Ascidiella aspersa,Animalia,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,INVASIVE
24437,"Ciona intestinalis (Linnaeus, 1767)","Ciona intestinalis (Linnaeus, 1767)",Ciona intestinalis,Animalia,Chordata,Ascidiacea,Phlebobranchia,Cionidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL
61815,"Molgula manhattensis (De Kay, 1843)","Molgula manhattensis (De Kay, 1843)",Molgula manhattensis,Animalia,Chordata,Ascidiacea,Stolidobranchia,Molgulidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL
15235,"Botrylloides leachii (Savigny, 1816)","Botrylloides leachii (Savigny, 1816)",Botrylloides leachii,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,CRYPTOGENIC|UNCERTAIN,NULL
15241,"Botrylloides violaceus Oka, 1927","Botrylloides violaceus Oka, 1927",Botrylloides violaceus,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL
15252,"Botrylloides violaceus Oka, 1927","Botryllus aurantius (Oka, 1927)",Botrylloides violaceus,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL
15256,"Botryllus schlosseri (Pallas, 1766)","Botryllus schlosseri (Pallas, 1766)",Botryllus schlosseri,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,INVASIVE
92510,"Styela clava Herdman, 1881","Styela clava Herdman, 1881",Styela clava,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,INVASIVE
92526,"Styela plicata (Lesueur, 1823)","Styela plicata (Lesueur, 1823)",Styela plicata,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,INVASIVE
8169,"Anas platyrhynchos Linnaeus, 1758","Anas platyrhynchos Linnaeus, 1758",Anas platyrhynchos,Animalia,Chordata,Aves,Anseriformes,Anatidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL
8202,Anas superciliosa X platyrhynchos,Anas superciliosa X platyrhynchos,Anas superciliosa X platyrhynchos,Animalia,Chordata,Aves,Anseriformes,Anatidae,SPECIES,TRUE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL
8993,"Anser anser (Linnaeus, 1758)","Anser anser (Linnaeus, 1758)",Anser anser,Animalia,Chordata,Aves,Anseriformes,Anatidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL
17439,"Cairina moschata (Linnaeus, 1758)","Cairina moschata (Linnaeus, 1758)",Cairina moschata,Animalia,Chordata,Aves,Anseriformes,Anatidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL
22113,"Cereopsis novaehollandiae Latham, 1801","Cereopsis novaehollandiae Latham, 1801",Cereopsis novaehollandiae,Animalia,Chordata,Aves,Anseriformes,Anatidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL
9040,"Anseranas semipalmata (Latham, 1798)","Anseranas semipalmata (Latham, 1798)",Anseranas semipalmata,Animalia,Chordata,Aves,Anseriformes,Anseranatidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL
35091,"Dromaius novaehollandiae (Latham, 1790)","Dromaius novaehollandiae (Latham, 1790)",Dromaius novaehollandiae,Animalia,Chordata,Aves,Casuariiformes,Dromaiidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
26087,"Columba livia Gmelin, 1789","Columba livia Gmelin, 1789",Columba livia,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
43666,"Geopelia cuneata (Latham, 1802)","Geopelia cuneata (Latham, 1802)",Geopelia cuneata,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
43673,"Geopelia humeralis (Temminck, 1821)","Geopelia humeralis (Temminck, 1821)",Geopelia humeralis,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
43674,"Geopelia placida Gould, 1844","Geopelia placida Gould, 1844",Geopelia placida,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
43685,"Geophaps plumifera Gould, 1842","Geophaps plumifera Gould, 1842",Geophaps plumifera,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
55010,"Leucosarcia melanoleuca (Latham, 1802)","Leucosarcia melanoleuca (Latham, 1802)",Leucosarcia melanoleuca,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
65232,"Ocyphaps lophotes (Temminck, 1822)","Ocyphaps lophotes (Temminck, 1822)",Ocyphaps lophotes,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
92249,"Streptopelia chinensis (Scopoli, 1786)","Streptopelia chinensis (Scopoli, 1786)",Streptopelia chinensis,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
92299,"Streptopelia senegalensis (Linnaeus, 1766)","Streptopelia senegalensis (Linnaeus, 1766)",Streptopelia senegalensis,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
31917,"Dacelo novaeguineae (Hermann, 1783)","Dacelo novaeguineae (Hermann, 1783)",Dacelo novaeguineae,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL
4924,"Alectura lathami Gray, 1831","Alectura lathami Gray, 1831",Alectura lathami,Animalia,Chordata,Aves,Galliformes,Megapodiidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
53682,"Leipoa ocellata Gould, 1840","Leipoa ocellata Gould, 1840",Leipoa ocellata,Animalia,Chordata,Aves,Galliformes,Megapodiidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
64870,"Numida meleagris (Linnaeus, 1758)","Numida meleagris (Linnaeus, 1758)",Numida meleagris,Animalia,Chordata,Aves,Galliformes,Numididae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL
17802,"Callipepla californica (Shaw, 1798)","Callipepla californica (Shaw, 1798)",Callipepla californica,Animalia,Chordata,Aves,Galliformes,Odontophoridae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
43200,"Gallus gallus (Linnaeus, 1758)","Gallus gallus (Linnaeus, 1758)",Gallus gallus,Animalia,Chordata,Aves,Galliformes,Phasianidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
59825,"Meleagris gallopavo Linnaeus, 1758","Meleagris gallopavo Linnaeus, 1758",Meleagris gallopavo,Animalia,Chordata,Aves,Galliformes,Phasianidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
70723,"Pavo cristatus Linnaeus, 1758","Pavo cristatus Linnaeus, 1758",Pavo cristatus,Animalia,Chordata,Aves,Galliformes,Phasianidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
72428,"Phasianus colchicus Linnaeus, 1758","Phasianus colchicus Linnaeus, 1758",Phasianus colchicus,Animalia,Chordata,Aves,Galliformes,Phasianidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
43198,"Gallinula mortierii (Du Bus de Gisignies, 1840)","Gallinula mortierii (Du Bus de Gisignies, 1840)",Gallinula mortierii,Animalia,Chordata,Aves,Gruiformes,Rallidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
43199,"Gallirallus australis (Sparrman, 1786)","Gallirallus australis (Sparrman, 1786)",Gallirallus australis,Animalia,Chordata,Aves,Gruiformes,Rallidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
4582,"Alauda arvensis Linnaeus, 1758","Alauda arvensis Linnaeus, 1758",Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
61630,"Mirafra javanica Horsfield, 1821","Mirafra javanica Horsfield, 1821",Mirafra javanica,Animalia,Chordata,Aves,Passeriformes,Alaudidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
27513,"Corvus splendens Vieillot, 1817","Corvus splendens Vieillot, 1817",Corvus splendens,Animalia,Chordata,Aves,Passeriformes,Corvidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
45332,"Gymnorhina tibicen (Latham, 1802)","Gymnorhina tibicen (Latham, 1802)",Gymnorhina tibicen,Animalia,Chordata,Aves,Passeriformes,Cracticidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
56485,"Lonchura oryzivora (Linnaeus, 1758)","Lonchura oryzivora (Linnaeus, 1758)",Lonchura oryzivora,Animalia,Chordata,Aves,Passeriformes,Estrildidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
56493,"Lonchura punctulata (Linnaeus, 1758)","Lonchura punctulata (Linnaeus, 1758)",Lonchura punctulata,Animalia,Chordata,Aves,Passeriformes,Estrildidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
93590,"Taeniopygia guttata (Vieillot, 1817)","Taeniopygia guttata (Vieillot, 1817)",Taeniopygia guttata,Animalia,Chordata,Aves,Passeriformes,Estrildidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
19477,"Acanthis flammea (Linnaeus, 1758)","Carduelis flammea (Linnaeus, 1758)",Acanthis flammea,Animalia,Chordata,Aves,Passeriformes,Fringillidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
19466,"Carduelis carduelis (Linnaeus, 1758)","Carduelis carduelis (Linnaeus, 1758)",Carduelis carduelis,Animalia,Chordata,Aves,Passeriformes,Fringillidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
19474,"Chloris chloris (Linnaeus, 1758)","Carduelis chloris (Linnaeus, 1758)",Chloris chloris,Animalia,Chordata,Aves,Passeriformes,Fringillidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
42409,"Fringilla coelebs Linnaeus, 1758","Fringilla coelebs Linnaeus, 1758",Fringilla coelebs,Animalia,Chordata,Aves,Passeriformes,Fringillidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
44959,"Grallina cyanoleuca (Latham, 1802)","Grallina cyanoleuca (Latham, 1802)",Grallina cyanoleuca,Animalia,Chordata,Aves,Passeriformes,Monarchidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
70312,"Passer domesticus (Linnaeus, 1758)","Passer domesticus (Linnaeus, 1758)",Passer domesticus,Animalia,Chordata,Aves,Passeriformes,Passeridae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
70371,"Passer montanus (Linnaeus, 1758)","Passer montanus (Linnaeus, 1758)",Passer montanus,Animalia,Chordata,Aves,Passeriformes,Passeridae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
79938,"Pycnonotus jocosus (Linnaeus, 1758)","Pycnonotus jocosus (Linnaeus, 1758)",Pycnonotus jocosus,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
2897,"Acridotheres tristis (Linnaeus, 1766)","Acridotheres tristis (Linnaeus, 1766)",Acridotheres tristis,Animalia,Chordata,Aves,Passeriformes,Sturnidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
92482,"Sturnus vulgaris Linnaeus, 1758","Sturnus vulgaris Linnaeus, 1758",Sturnus vulgaris,Animalia,Chordata,Aves,Passeriformes,Sturnidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
98041,"Turdus merula Linnaeus, 1758","Turdus merula Linnaeus, 1758",Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
98044,"Turdus philomelos C.L.Brehm, 1831","Turdus philomelos C.L.Brehm, 1831",Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
17912,"Callocephalon fimbriatum (J.Grant, 1803)","Callocephalon fimbriatum (J.Grant, 1803)",Callocephalon fimbriatum,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75542,"Platycercus elegans (Gmelin, 1788)","Platycercus elegans (Gmelin, 1788)",Platycercus elegans,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
75555,"Platycercus venustus (Kuhl, 1820)","Platycercus venustus (Kuhl, 1820)",Platycercus venustus,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
98203,"Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)",Tyto alba,Animalia,Chordata,Aves,Strigiformes,Tytonidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
98205,"Tyto novaehollandiae castanops (Gould, 1837)","Tyto novaehollandiae castanops (Gould, 1837)",Tyto novaehollandiae,Animalia,Chordata,Aves,Strigiformes,Tytonidae,SUBSPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
15098,"Bos taurus Linnaeus, 1758","Bos taurus Linnaeus, 1758",Bos taurus,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
16776,"Bubalus bubalis (Linnaeus, 1758)","Bubalus bubalis (Linnaeus, 1758)",Bubalus bubalis,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,INVASIVE
18845,"Capra hircus Linnaeus, 1758","Capra hircus Linnaeus, 1758",Capra hircus,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
67922,"Ovis aries Linnaeus, 1758","Ovis aries Linnaeus, 1758",Ovis aries,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
18326,"Camelus dromedarius Linnaeus, 1758","Camelus dromedarius Linnaeus, 1758",Camelus dromedarius,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
52667,"Lama glama (Linnaeus, 1758)","Lama glama (Linnaeus, 1758)",Lama glama,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
52672,"Vicugna pacos (Linnaeus, 1758)","Lama pacos (Linnaeus, 1758)",Vicugna pacos,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL
12815,"Axis axis (Erxleben, 1777)","Axis axis (Erxleben, 1777)",Axis axis,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
12827,"Axis porcinus (Zimmermann, 1780)","Axis porcinus (Zimmermann, 1780)",Axis porcinus,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
22237,"Cervus elaphus Linnaeus, 1758","Cervus elaphus Linnaeus, 1758",Cervus elaphus,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
32142,"Dama dama (Linnaeus, 1758)","Dama dama (Linnaeus, 1758)",Dama dama,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
22276,"Rusa timorensis (Blainville, 1822)","Cervus timorensis Blainville, 1822",Rusa timorensis,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
22278,"Rusa unicolor (Kerr, 1792)","Cervus unicolor Kerr, 1792",Rusa unicolor,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
92715,"Sus scrofa Linnaeus, 1758","Sus scrofa Linnaeus, 1758",Sus scrofa,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
18608,"Canis lupus familiaris Linnaeus, 1758","Canis lupus familiaris Linnaeus, 1758",Canis lupus,Animalia,Chordata,Mammalia,Carnivora,Canidae,SUBSPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE
