recordID,scientificName,reportedTaxon,species,kingdom,phylum,class,order,family,taxonRank,isHybrid,country,countryCode_alpha2,countryCode_alpha3,habitat,occurrenceStatus,establishmentMeans,isInvasive,species_ALA,scientific_name,taxon_concept_id,match_type,issues,Comments
55528,Linaria genistifolia (L.) Mill.,Linaria genistifolia (L.) Mill.,Linaria genistifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linaria genistifolia,Linaria genistifolia,https://id.biodiversity.org.au/instance/apni/766903,exactMatch,noIssue,
55542,Linaria incarnata (Vent.) Spreng.,Linaria incarnata (Vent.) Spreng.,Linaria incarnata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linaria incarnata,Linaria incarnata,https://id.biodiversity.org.au/node/apni/2888160,exactMatch,noIssue,
55554,Linaria maroccana Hook.f.,Linaria maroccana Hook.f.,Linaria maroccana,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linaria maroccana,Linaria maroccana,https://id.biodiversity.org.au/name/apni/111297,exactMatch,noIssue,
55565,Linaria nigricans Lange,Linaria nigricans Lange,Linaria nigricans,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linaria nigricans,Linaria nigricans,https://id.biodiversity.org.au/node/apni/2889370,exactMatch,noIssue,
55568,Linaria pelisseriana Mill.,Linaria pelisseriana Mill.,Linaria pelisseriana,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linaria pelisseriana,Linaria pelisseriana,https://id.biodiversity.org.au/taxon/apni/51291170,exactMatch,noIssue,
55617,Linaria vulgaris Mill.,Linaria vulgaris Mill.,Linaria vulgaris,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linaria vulgaris,Linaria vulgaris,https://id.biodiversity.org.au/node/apni/2895791,exactMatch,noIssue,
55706,"Linepithema humile (Mayr, 1868)","Linepithema humile (Mayr, 1868)",Linepithema humile,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE,Linepithema humile,Linepithema humile,urn:lsid:biodiversity.org.au:afd.taxon:9bcc63e8-cd5c-488a-8d11-56764f578119,exactMatch,noIssue,
55748,Linum bienne Mill.,Linum bienne Mill.,Linum bienne,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linum bienne,Linum bienne,https://id.biodiversity.org.au/node/apni/2901409,exactMatch,noIssue,
55754,Linum catharticum L.,Linum catharticum L.,Linum catharticum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linum catharticum,Linum catharticum,https://id.biodiversity.org.au/node/apni/2912938,exactMatch,noIssue,
55784,Linum strictum L.,Linum strictum L.,Linum strictum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linum strictum,Linum strictum,https://id.biodiversity.org.au/node/apni/2889919,exactMatch,noIssue,
55785,Linum trigynum L.,Linum trigynum L.,Linum trigynum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linum trigynum,Linum trigynum,https://id.biodiversity.org.au/node/apni/2911936,exactMatch,noIssue,
55789,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Linum usitatissimum,Linum usitatissimum,https://id.biodiversity.org.au/node/apni/2894713,exactMatch,noIssue,
55875,Lippia alba (Mill.) N.E.Br.,Lippia alba (Mill.) N.E.Br.,Lippia alba,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lippia alba,Lippia alba,https://id.biodiversity.org.au/node/apni/2893300,exactMatch,noIssue,
56066,Lithospermum officinale L.,Lithospermum officinale L.,Lithospermum officinale,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lithospermum officinale,Lithospermum officinale,https://id.biodiversity.org.au/node/apni/2909058,exactMatch,noIssue,
56095,"Litoria dentata (Keferstein, 1868)","Litoria dentata (Keferstein, 1868)",Litoria dentata,Animalia,Chordata,Amphibia,Anura,Hylidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Litoria dentata,Litoria dentata,urn:lsid:biodiversity.org.au:afd.taxon:e098ff60-e0cc-4340-8852-dba186a06855,exactMatch,noIssue,
56160,Lobelia erinus L.,Lobelia erinus L.,Lobelia erinus,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lobelia erinus,Lobelia erinus,https://id.biodiversity.org.au/node/apni/2917775,exactMatch,noIssue,
56181,Lobelia laxiflora Kunth,Lobelia laxiflora Kunth,Lobelia laxiflora,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lobelia laxiflora,Lobelia laxiflora,https://id.biodiversity.org.au/node/apni/2900420,exactMatch,noIssue,
56184,Lobelia pedunculata R.Br.,Lobelia pedunculata R.Br.,Lobelia pedunculata,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lobelia pedunculata,Lobelia pedunculata,https://id.biodiversity.org.au/node/apni/2901444,exactMatch,noIssue,
56204,Lobularia maritima (L.) Desv.,Lobularia maritima (L.) Desv.,Lobularia maritima,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lobularia maritima,Lobularia maritima,https://id.biodiversity.org.au/node/apni/2911683,exactMatch,noIssue,
56255,Lolium boucheanum Kunth,Lolium hybridum Hausskn.,Lolium boucheanum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,NA,Lolium,https://id.biodiversity.org.au/node/apni/7770240,higherMatch,noIssue,Lolium hybridum [source: GBIF]
56254,Lolium hubbardii B.K.Simon,Lolium hubbardii B.K.Simon,Lolium hubbardii,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lolium hubbardii,Lolium x hubbardii,https://id.biodiversity.org.au/node/apni/7770235,exactMatch,noIssue,
56260,Lolium multiflorum Lam.,Lolium multiflorum Lam.,Lolium multiflorum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lolium multiflorum,Lolium multiflorum,https://id.biodiversity.org.au/node/apni/2901550,exactMatch,noIssue,
56308,Lolium perenne L.,Lolium perenne L.,Lolium perenne,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lolium perenne,Lolium perenne,https://id.biodiversity.org.au/node/apni/2892858,exactMatch,matchedToMisappliedName,matchedToMisappliedName
56346,Lolium remotum Schrank,Lolium remotum Schrank,Lolium remotum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lolium remotum,Lolium remotum,https://id.biodiversity.org.au/node/apni/2886745,exactMatch,noIssue,
56338,Lolium rigidum Gaudin,Lolium perenne var. rigidum (Gaudin) Coss. & Durieu,Lolium rigidum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lolium rigidum,Lolium rigidum,https://id.biodiversity.org.au/node/apni/2919175,exactMatch,noIssue,
56383,Lolium temulentum L.,Lolium temulentum L.,Lolium temulentum,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lolium temulentum,Lolium temulentum,https://id.biodiversity.org.au/node/apni/2900108,exactMatch,noIssue,
56485,"Lonchura oryzivora (Linnaeus, 1758)","Lonchura oryzivora (Linnaeus, 1758)",Lonchura oryzivora,Animalia,Chordata,Aves,Passeriformes,Estrildidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lonchura oryzivora,Lonchura (Padda) oryzivora,urn:lsid:biodiversity.org.au:afd.taxon:6755496c-937f-4a84-b603-f433574ab23a,exactMatch,noIssue,
56493,"Lonchura punctulata (Linnaeus, 1758)","Lonchura punctulata (Linnaeus, 1758)",Lonchura punctulata,Animalia,Chordata,Aves,Passeriformes,Estrildidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lonchura punctulata,Lonchura (Lonchura) punctulata,urn:lsid:biodiversity.org.au:afd.taxon:06f937ac-99b7-46b5-ac15-ecad9a834303,exactMatch,noIssue,
56515,Lonicera x americana K.Koch,Lonicera x americana K.Koch,Lonicera americana,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,SPECIES,TRUE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lonicera italica,Lonicera x italica,https://id.biodiversity.org.au/node/apni/2913256,exactMatch,noIssue,
56566,Lonicera fragrantissima Lindl. & Paxton,Lonicera fragrantissima Lindl. & Paxton,Lonicera fragrantissima,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lonicera fragrantissima,Lonicera fragrantissima,https://id.biodiversity.org.au/node/apni/2912880,exactMatch,noIssue,
56584,Lonicera japonica Thunb.,Lonicera japonica Thunb.,Lonicera japonica,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lonicera japonica,Lonicera japonica,https://id.biodiversity.org.au/node/apni/2913581,exactMatch,noIssue,
56671,Lonicera periclymenum L.,Lonicera periclymenum L.,Lonicera periclymenum,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lonicera periclymenum,Lonicera periclymenum,https://id.biodiversity.org.au/node/apni/2903263,exactMatch,noIssue,
56780,"Lophopodella carteri (Hyatt, 1866)","Lophopodella carteri (Hyatt, 1866)",Lophopodella carteri,Animalia,Bryozoa,Phylactolaemata,Plumatellida,Lophopodidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER,PRESENT,ALIEN,NULL,Lophopodella carteri,Lophopodella carteri,urn:lsid:biodiversity.org.au:afd.taxon:9046d06d-af2a-469a-83cc-105c47c23c75,exactMatch,noIssue,
56783,Lophospermum erubescens D.Don ex Sweet,Lophospermum erubescens D.Don ex Sweet,Lophospermum erubescens,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lophospermum erubescens,Lophospermum erubescens,https://id.biodiversity.org.au/node/apni/2897616,exactMatch,noIssue,
56808,Lotononis bainesii Baker,Lotononis bainesii Baker,Lotononis bainesii,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lotononis bainesii,Lotononis bainesii,https://id.biodiversity.org.au/node/apni/2904277,exactMatch,noIssue,
56810,Lotus angustissimus L.,Lotus angustissimus L.,Lotus angustissimus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lotus angustissimus,Lotus angustissimus,https://id.biodiversity.org.au/node/apni/2886127,exactMatch,noIssue,
56819,Lotus corniculatus L.,Lotus corniculatus L.,Lotus corniculatus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lotus corniculatus,Lotus corniculatus,https://id.biodiversity.org.au/node/apni/2921302,exactMatch,matchedToMisappliedName,matchedToMisappliedName
56836,Lotus creticus L.,Lotus creticus L.,Lotus creticus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lotus creticus,Lotus creticus,https://id.biodiversity.org.au/node/apni/2913765,exactMatch,noIssue,
56848,Lotus pedunculatus Cav.,Lotus pedunculatus Cav.,Lotus pedunculatus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lotus uliginosus,Lotus uliginosus,https://id.biodiversity.org.au/node/apni/2893227,taxonIdMatch,misappliedName,misappliedName
56855,Lotus preslii Ten.,Lotus preslii Ten.,Lotus preslii,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lotus preslii,Lotus preslii,https://id.biodiversity.org.au/node/apni/2897956,exactMatch,noIssue,
56857,Lotus subbiflorus Lag.,Lotus subbiflorus Lag.,Lotus subbiflorus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lotus subbiflorus,Lotus subbiflorus,https://id.biodiversity.org.au/node/apni/2893373,exactMatch,noIssue,
56862,Lotus tenuis Waldst. & Kit.,Lotus tenuis Waldst. & Kit.,Lotus tenuis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lotus tenuis,Lotus tenuis,https://id.biodiversity.org.au/node/apni/2916532,exactMatch,noIssue,
56867,Lotus tetragonolobus L.,Lotus tetragonolobus L.,Lotus tetragonolobus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lotus tetragonolobus,Lotus tetragonolobus,https://id.biodiversity.org.au/node/apni/2918742,exactMatch,noIssue,
56949,Ludwigia longifolia (DC.) H.Hara,Ludwigia longifolia (DC.) H.Hara,Ludwigia longifolia,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Ludwigia longifolia,Ludwigia longifolia,https://id.biodiversity.org.au/node/apni/2906875,exactMatch,noIssue,
56982,Ludwigia palustris (L.) Elliott,Ludwigia palustris (L.) Elliott,Ludwigia palustris,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Ludwigia palustris,Ludwigia palustris,https://id.biodiversity.org.au/node/apni/2916831,exactMatch,noIssue,
56986,Ludwigia peploides (Kunth) P.H.Raven,Ludwigia peploides (Kunth) P.H.Raven,Ludwigia peploides,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Ludwigia peploides,Ludwigia peploides,https://id.biodiversity.org.au/node/apni/2887694,exactMatch,noIssue,
57005,Ludwigia peruviana (L.) H.Hara,Ludwigia peruviana (L.) H.Hara,Ludwigia peruviana,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Ludwigia peruviana,Ludwigia peruviana,https://id.biodiversity.org.au/node/apni/2909389,exactMatch,noIssue,
57021,Ludwigia repens Forst.,Ludwigia repens Forst.,Ludwigia repens,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Ludwigia repens,Ludwigia repens,https://id.biodiversity.org.au/node/apni/2886796,exactMatch,noIssue,
57109,Lunaria annua L.,Lunaria annua L.,Lunaria annua,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lunaria annua,Lunaria annua,https://id.biodiversity.org.au/node/apni/2886483,exactMatch,noIssue,
57154,Lupinus albus L.,Lupinus albus L.,Lupinus albus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lupinus albus,Lupinus albus,https://id.biodiversity.org.au/node/apni/2912868,exactMatch,noIssue,
57169,Lupinus angustifolius L.,Lupinus angustifolius L.,Lupinus angustifolius,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lupinus angustifolius,Lupinus angustifolius,https://id.biodiversity.org.au/node/apni/2904899,exactMatch,noIssue,
57185,Lupinus arboreus Sims,Lupinus arboreus Sims,Lupinus arboreus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lupinus arboreus,Lupinus arboreus,https://id.biodiversity.org.au/node/apni/2918301,exactMatch,noIssue,
57194,Lupinus luteus L.,Lupinus luteus L.,Lupinus luteus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lupinus luteus,Lupinus luteus,https://id.biodiversity.org.au/node/apni/2905194,exactMatch,noIssue,
57223,Lupinus pilosus L.,Lupinus pilosus L.,Lupinus pilosus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lupinus pilosus,Lupinus pilosus,https://id.biodiversity.org.au/node/apni/2907836,exactMatch,matchedToMisappliedName,matchedToMisappliedName
57231,Lupinus polyphyllus Lindl.,Lupinus polyphyllus Lindl.,Lupinus polyphyllus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lupinus polyphyllus,Lupinus polyphyllus,https://id.biodiversity.org.au/node/apni/2917429,exactMatch,noIssue,
57298,Luzula campestris DC.,Luzula campestris DC.,Luzula campestris,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Luzula campestris,Luzula campestris,https://id.biodiversity.org.au/node/apni/2912338,exactMatch,matchedToMisappliedName,matchedToMisappliedName
57302,Luzula congesta (Thuill.) Lej.,Luzula congesta (Thuill.) Lej.,Luzula congesta,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Luzula congesta,Luzula congesta,https://id.biodiversity.org.au/node/apni/2918073,exactMatch,noIssue,
57318,Luzula lutea DC.,Luzula multiflora (Retz.) Lej.,Luzula lutea,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,NA,Luzula,https://id.biodiversity.org.au/node/apni/2890913,higherMatch,noIssue,Records present in the GBIF database but not in the ALA
57354,Lycium afrum L.,Lycium afrum L.,Lycium afrum,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lycium afrum,Lycium afrum,https://id.biodiversity.org.au/node/apni/2900894,exactMatch,noIssue,
57357,Lycium barbarum L.,Lycium barbarum L.,Lycium barbarum,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lycium barbarum,Lycium barbarum,https://id.biodiversity.org.au/node/apni/2899941,exactMatch,noIssue,
57418,Lycium ferocissimum Miers,Lycium ferocissimum Miers,Lycium ferocissimum,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE,Lycium ferocissimum,Lycium ferocissimum,https://id.biodiversity.org.au/node/apni/2908311,exactMatch,noIssue,
57431,"Lycodon capucinus (Boie, 1827)","Lycodon capucinus (Boie, 1827)",Lycodon capucinus,Animalia,Chordata,Reptilia,Squamata,Colubridae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lycodon capucinus,Lycodon capucinus,urn:lsid:biodiversity.org.au:afd.taxon:3d728dd7-b30e-4c46-ac1d-65c5b283423e,exactMatch,noIssue,
57461,Lycopodium clavatum L.,Lycopodium clavatum L.,Lycopodium clavatum,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lycopodium clavatum,Lycopodium clavatum,https://id.biodiversity.org.au/name/apni/116165,exactMatch,noIssue,
8231,Lycopsis arvensis L.,Anchusa arvensis (L.) M.Bieb.,Lycopsis arvensis,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Anchusa arvensis,Anchusa arvensis,https://id.biodiversity.org.au/node/apni/2897121,exactMatch,noIssue,
57518,Lygodium japonicum (Thunb.) Sw.,Lygodium japonicum (Thunb.) Sw.,Lygodium japonicum,Plantae,Tracheophyta,Polypodiopsida,Schizaeales,Lygodiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lygodium japonicum,Lygodium japonicum,https://id.biodiversity.org.au/node/apni/2893910,exactMatch,matchedToMisappliedName,matchedToMisappliedName
57534,"Lygosoma bowringii (Gۻnther, 1864)","Lygosoma bowringii (Gۻnther, 1864)",Lygosoma bowringii,Animalia,Chordata,Reptilia,Squamata,Scincidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lygosoma bowringii,Lygosoma bowringii,urn:lsid:biodiversity.org.au:afd.taxon:6d67c5c1-63a1-48a0-aa13-5029af9393e4,exactMatch,noIssue,
57606,Lysimachia fortunei Maxim.,Lysimachia fortunei Maxim.,Lysimachia fortunei,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lysimachia fortunei,Lysimachia fortunei,https://id.biodiversity.org.au/node/apni/2893362,exactMatch,noIssue,
57609,Lysimachia japonica C.P.Thunberg ex A.Murray,Lysimachia japonica C.P.Thunberg ex A.Murray,Lysimachia japonica,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lysimachia japonica,Lysimachia japonica,https://id.biodiversity.org.au/node/apni/2896762,exactMatch,noIssue,
11965,Lysimachia linum-stellatum L.,Asterolinon linum-stellatum (L.) Duby,Lysimachia linum-stellatum,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lysimachia linum-stellatum,Lysimachia linum-stellatum,https://id.biodiversity.org.au/node/apni/2912967,exactMatch,noIssue,
57616,Lysimachia nummularia L.,Lysimachia nummularia L.,Lysimachia nummularia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lysimachia nummularia,Lysimachia nummularia,https://id.biodiversity.org.au/node/apni/2886656,exactMatch,noIssue,
57640,Lysimachia vulgaris L.,Lysimachia vulgaris L.,Lysimachia vulgaris,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Lysimachia vulgaris,Lysimachia vulgaris,https://id.biodiversity.org.au/node/apni/2886336,exactMatch,noIssue,
57662,Lythrum junceum Banks & Solander,Lythrum junceum Banks & Solander,Lythrum junceum,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL|FRESHWATER,PRESENT,ALIEN,NULL,Lythrum junceum,Lythrum junceum,https://id.biodiversity.org.au/node/apni/2919085,exactMatch,noIssue,
